epoch,train_loss,val_loss
1,0.07945494511833608,0.06934006549082361
2,0.06685764121280863,0.06507181886348638
3,0.06385043576514221,0.06212817625822248
4,0.06187488122249384,0.06211739298593891
5,0.0602498482589148,0.06141885386796685
6,0.05900847902370554,0.060358993155328
7,0.0580457118192299,0.05896970441749504
8,0.057476201082584825,0.05950644617346493
9,0.057201033111366324,0.057330839856116624
10,0.0560665574081972,0.058546923319095966
11,0.056022285018320205,0.05670599048739081
12,0.05497452981225033,0.05668935552239418
13,0.05528519612585111,0.05607176035944674
14,0.05433611595068453,0.056201021665254154
15,0.05403548695994461,0.05761221679649106
16,0.05356822330338761,0.05717282342044888
17,0.05352780306220908,0.05511717004953204
18,0.053360174621765,0.055212776797513165
19,0.05265970947594865,0.057564715846433294
20,0.05288603381442926,0.055169349494348235
21,0.05261641836365238,0.05485027595129502
22,0.05192393080109331,0.0546573268937635
23,0.051914852889789635,0.05475197708116727
24,0.05188309824767818,0.05566223364256255
25,0.05158095900989185,0.0540952126805981
26,0.05143356571594874,0.054511588276573666
27,0.05159570553373605,0.05582026422006993
28,0.051276070329460334,0.05376685196785508
29,0.05103479668112946,0.05502438322884274
30,0.05077884684182602,0.054942098496532116
31,0.050698830312204145,0.05581260053021414
32,0.05065239408835475,0.053564698703855544
33,0.05058737865550307,0.05378251433003325
34,0.05032472291455197,0.05373594915360078
35,0.050611918454083894,0.05456046621222888
36,0.05031835150089485,0.0524231745811129
37,0.05003708790444356,0.053561759970008255
38,0.04989163827377874,0.05360638776475245
39,0.04980221717400975,0.05331161416865684
40,0.04997664696381534,0.05325632457629786
41,0.04954823475983225,0.05431764427706733
42,0.04961485247735403,0.05358752341487923
43,0.049561196559862526,0.05351264281450091
44,0.049243855865715475,0.05392696069100419
45,0.0491701845220535,0.054167621399838106
46,0.04922585481534928,0.05317227849485101
