epoch,train_loss,val_loss
1,0.0823178453875291,0.07528293996913248
2,0.0745645972942539,0.07321699977465417
3,0.07190479436045358,0.06920040164091816
4,0.070441536141944,0.06808580182594796
5,0.06882837940277108,0.06739028186014254
6,0.06717722402740739,0.06631749691484182
7,0.06637407189719478,0.06483723971669532
8,0.0654265378859024,0.06395919199131395
9,0.06422311477063489,0.06482312488093224
10,0.06379649043482685,0.062301020201754896
11,0.06280026104870494,0.062368350248086395
12,0.062067741599063773,0.06056207314677979
13,0.062089503039144,0.06243224200456654
14,0.061116150285219696,0.06127437591960985
15,0.06081689115184242,0.061819031868623274
16,0.06014439417274005,0.059653058920276766
17,0.05969563607955426,0.06106695604242691
18,0.059546547546862914,0.060407706506584335
19,0.05901848728950797,0.0596176954539127
20,0.0589940817722047,0.058185721573219995
21,0.05823857780276291,0.060727602951058515
22,0.05796571808390259,0.05836929705793455
23,0.05792144665409669,0.05654644477925344
24,0.05729431118866074,0.05799420314020218
25,0.0572807370158207,0.05790693688814499
26,0.057165222141602086,0.05783231335279604
27,0.057051521955162846,0.05622567068019958
28,0.05633708189463807,0.058830356506043915
29,0.05675567271282782,0.05767541113373351
30,0.056113563641785935,0.057413596268658225
31,0.05613669566910005,0.057502458424873004
32,0.055850564430769904,0.05665762363571555
33,0.055263703618068795,0.05702765524115192
34,0.055235593893812426,0.05574907593803319
35,0.05521865105181533,0.056012266107141696
36,0.055189666733265565,0.05609816980450393
37,0.05435270199267538,0.05610081731218453
38,0.0549055646715471,0.05664042572248472
39,0.054578486384559255,0.05522539799173945
40,0.054259502967624815,0.05637955376410593
41,0.05481154818996667,0.05597993939026306
42,0.054070899539674575,0.05639856476251665
43,0.0541225865403385,0.056957943543587644
44,0.05366696011844333,0.0574818630809109
45,0.053359580119877015,0.05561018913780173
46,0.053497953025808925,0.05685728348655516
47,0.05364203282879121,0.056426575900689106
48,0.05331636273749073,0.05502679559602041
49,0.05338467629601425,0.05670590492892483
50,0.05333611448832236,0.054223660022428594
51,0.05325360198882246,0.05508296290353008
52,0.053297720398084725,0.05669782106173501
53,0.05278045651939855,0.05392927491875816
54,0.05291437601356021,0.05581611183952523
55,0.0525087982256355,0.05537030239457681
56,0.05274925615448734,0.05546717881543996
57,0.05223439307259171,0.055386195945889435
58,0.05248964645028434,0.05497709946222093
59,0.05229875935546195,0.05429274784443585
60,0.05199356076305098,0.05519300098764842
61,0.05214134829453425,0.05492027563183275
62,0.05205264001605338,0.05567758287979315
63,0.051848607118823255,0.05533658616993253
