epoch,train_loss,val_loss
1,0.6963707457784671,0.6335318684577942
2,0.683839018896845,0.6464473299863862
3,0.6688659603189425,0.6672022022852083
4,0.6528771274342797,0.6802591623329535
5,0.6372179191595488,0.6450273510886402
6,0.6229823530678581,0.6222749890350714
7,0.6092624028012683,0.6051198462160622
8,0.597861306077031,0.5971008277520901
9,0.5881458122247285,0.5965028434264951
10,0.5798324400205704,0.5763651815856375
11,0.5711036989543216,0.5667109082384807
12,0.563193056361085,0.558316988189046
13,0.5559615952792275,0.5496773966928807
14,0.548705447908383,0.5461490982916297
15,0.5420335466072107,0.5368933125240046
16,0.5352474397401717,0.528365754499668
17,0.5281732831737236,0.5204400667330114
18,0.5209344274744727,0.5161014809841062
19,0.5138040784854214,0.50709987849724
20,0.5070790842031743,0.4979797819765603
21,0.49943238103888044,0.49099236944826635
22,0.4923382481003114,0.4821956121340031
23,0.48584002687616745,0.4793691358915189
24,0.47852751191022697,0.4719596272561608
25,0.47177047342349476,0.4610380668465684
26,0.464844051377183,0.4537973287628918
27,0.4583615229444105,0.4511381605776345
28,0.4512911835667405,0.4426940090772582
29,0.44514324877806416,0.4332796429715505
30,0.43860967471668577,0.42781147360801697
31,0.43179648549227084,0.42208550906762843
32,0.4252226217575012,0.41412974566948124
33,0.418443948797091,0.4089531157074905
34,0.4119277396194421,0.4043633356326964
35,0.40511586926757714,0.3969072583245068
36,0.3990944305800165,0.38964196458095457
37,0.3920424639987026,0.38321597183622963
38,0.38587400537595107,0.3777185198737354
39,0.37881632201924587,0.37047673434745976
40,0.37292159916503637,0.3666715585603947
41,0.36642820754618505,0.3608273900136715
42,0.36044924531335615,0.35655607464836864
43,0.35453686118125916,0.34744929104316524
44,0.34860935989300157,0.34209743505570944
45,0.342585462657585,0.3386703576983475
46,0.3372790483799778,0.33342463068845796
47,0.33121881262665775,0.3236729335494158
48,0.3258660869774711,0.31841561270923147
49,0.32029876639988647,0.31807339264125356
50,0.3143482495734163,0.3098074197769165
51,0.30905495866701915,0.3073913702150671
52,0.3034964881334274,0.2966568128364842
53,0.29850182761333377,0.2935778774866244
54,0.2933711126877947,0.28884584147755693
55,0.2882044009648719,0.28603004755043404
56,0.2834356058257186,0.27844094939348174
57,0.2786924653114613,0.2737222829969918
58,0.2743637963314915,0.27583587751155947
59,0.2711737947448657,0.2720121777639156
60,0.2663959332792705,0.26438070070452807
61,0.2611762742329257,0.25766418183722145
62,0.2563155734270715,0.2528849393129349
63,0.2519564184920198,0.24983473340185677
64,0.24746253521112768,0.24555500360523783
65,0.2429248976649962,0.24004934292014052
66,0.23896843688472674,0.23681815004930262
67,0.23468198782953034,0.23136067644851963
68,0.23059424844202123,0.23013244569301605
69,0.22673395089206205,0.22387481499009015
70,0.2227466622445361,0.21874093536923572
71,0.2191166883975363,0.21735661276956883
72,0.21541075973840387,0.21336210864346203
73,0.21172503911413948,0.21093460190586927
74,0.20817606122355753,0.20747101379603874
75,0.20451192399696522,0.20349736002887167
76,0.20088311819018276,0.20064676244084428
77,0.19750020717692912,0.19384479231950713
78,0.19404411220090564,0.19347324204154132
79,0.19083308052403367,0.18856275081634521
80,0.1874824180192886,0.18466544151306152
81,0.1843737104602182,0.18246074166239762
82,0.1810503272860763,0.17911758001257733
83,0.17786437292190993,0.17720664674189032
84,0.17536045630070174,0.17463312970428932
85,0.17224753430035336,0.17211141564497134
86,0.16924096308528802,0.1684175835150044
87,0.16626422131176546,0.16621968150138855
88,0.16397875087437522,0.16328540262652608
89,0.16061624534835386,0.16113630991156508
90,0.1581703593109965,0.15741440653800964
91,0.15537972590164356,0.1549429606373717
92,0.15293740157720745,0.15199393361079983
93,0.15006183931106923,0.15068571196823585
94,0.1476842794579325,0.14848190400658584
95,0.1452421093197881,0.14641979845558725
96,0.14275095767530213,0.14442590969364819
97,0.14061400572203364,0.1420265356215035
98,0.13818883962953205,0.140720182802619
99,0.13596851841046495,0.13643207055766407
100,0.13369717858611962,0.1350524325559779
101,0.13167299157745202,0.13348386909176663
102,0.12948463349288683,0.13032392703178453
103,0.12741606296833688,0.12991518981573058
104,0.12543544269068066,0.1261065760400237
105,0.12342699075722617,0.12425995472727752
106,0.12101579903118863,0.12277399003505707
107,0.11911685683336289,0.12124998958372488
108,0.11735865351567315,0.11768408501293601
109,0.11544046543802096,0.1165225509463287
110,0.1134466333644183,0.11356530047771407
111,0.111389379002082,0.11290002850497641
112,0.10987593662412987,0.110835112267878
113,0.10815168775833688,0.1097108031191477
114,0.10640505056864195,0.1085141617350462
115,0.10476199887285662,0.10651766417956934
116,0.10316193930301636,0.10459371347252916
117,0.10163527808580368,0.1030591699044879
118,0.10000217670029767,0.10114974074247407
119,0.09852278994402318,0.09998607471948717
120,0.0973350686227777,0.10010266940041286
121,0.09590848906630488,0.09850525946878805
122,0.09416005674186627,0.09555555462110334
123,0.09264997443202225,0.09339503362411405
124,0.09111241066762489,0.0929596796631813
125,0.08981765397012809,0.09080078071210443
126,0.08898075744270129,0.09045216677392401
127,0.08698216804162483,0.08890275657176971
128,0.08584771746128701,0.08824357172337974
129,0.08427012072115465,0.08666588184310169
130,0.08305375704428007,0.08593127985553044
131,0.08203845377712005,0.08432995818737077
132,0.0805883740353431,0.0822122962009616
133,0.07954417262525804,0.0814153890057308
134,0.07826754793381001,0.08123413109924735
135,0.07743304713937631,0.07909247697126574
136,0.07615918469678168,0.07753380497054356
137,0.07500762600224117,0.07685854049717508
138,0.07401772257886899,0.07631060408382881
139,0.07273010152520858,0.07470795530371549
140,0.07179531756896299,0.0732770620322809
141,0.07070070965113748,0.07263261988395597
142,0.06980643426202884,0.07323347595406741
143,0.06875561647284836,0.07140604315734492
144,0.06859801987551416,0.07185320792401709
145,0.06716367520895035,0.07045064066968314
146,0.06612507991756274,0.06757274061077978
147,0.06515963603158473,0.06690447713907172
148,0.06435403285302534,0.06685965562739023
149,0.06377525110145091,0.06626594729903268
150,0.06273596920671953,0.06554544916967066
151,0.06164549631321162,0.06378275019730009
152,0.0608291287106908,0.06331804649132054
153,0.05978680187626667,0.06269655930923253
154,0.05906103744240436,0.06190936994261858
155,0.058539584518628875,0.061754559234875
156,0.05774161290269573,0.060951382012628924
157,0.056954073477117194,0.05943159195708066
158,0.0559702876991206,0.058332147485599284
159,0.05558892163385149,0.05763168287713353
160,0.0544356494016011,0.05737236641892573
161,0.05389787558574002,0.0566530712857479
162,0.05314486731334898,0.05615774669298312
163,0.05254263730294451,0.05481571322534143
164,0.05191245430727097,0.054749626393725236
165,0.051335554761614444,0.054025134389720314
166,0.05064554962889558,0.05310658138336205
167,0.04993377836762517,0.052511762736774076
168,0.049335074039038355,0.05211281403899193
169,0.04865151102328224,0.05190244271624379
170,0.048192593984761035,0.05215092366788446
171,0.04740819574552334,0.050503528063617104
172,0.046781900371769235,0.04853565809203357
173,0.04622408354780682,0.04876679091191873
174,0.04587550343903698,0.04868206618035712
175,0.045073400068896374,0.04770353345609293
176,0.04440194927754893,0.04696676153235319
177,0.04408907953805479,0.04644986260228041
178,0.04352870085231744,0.046414425096860744
179,0.04292337419135778,0.04619681753399896
180,0.04227277480808485,0.04502003276493491
181,0.04182627846238314,0.044880751883838235
182,0.041500349148772535,0.04452225220639531
183,0.04080135873563803,0.04378209980886157
184,0.040210175708271685,0.04312617658841901
185,0.039954000586865414,0.0427921518865155
186,0.039329336722564084,0.04226267128819373
187,0.038970804806211755,0.0424092088985007
188,0.03845359787488674,0.0416791168745698
189,0.038114347018996235,0.041020775804432426
190,0.037586717527970624,0.04107944726398805
191,0.03741946188774906,0.04018859587973211
192,0.03674830849674737,0.040071788720968296
193,0.036216428724994996,0.03917402024494439
194,0.03599749688789775,0.0393653973119288
195,0.03559882593883196,0.039287871431286744
196,0.03533147420386793,0.03862930407247892
197,0.035077243594159264,0.03774980964457116
198,0.03451418247780616,0.03755376229017246
199,0.03405144141082595,0.03668990840272206
200,0.03378318314862788,0.03660116758106685
201,0.03326401413924441,0.03613877432738862
202,0.032941348078118646,0.036578146241060115
203,0.03272879193162612,0.03542699701175457
204,0.03225038712095601,0.03535709725465716
205,0.031998076874439355,0.035422047827301954
206,0.03167095135334412,0.03481078847515874
207,0.03129254451015563,0.03508173456279243
208,0.030885099849612768,0.034006352831677696
209,0.030429496067513224,0.03378070631950367
210,0.030149270172479453,0.03310780068178002
211,0.02999315219197626,0.033382468970447055
212,0.02956318982855875,0.03237583206557646
213,0.02942172985919227,0.033513694819880695
214,0.02883505665508497,0.03214819647553491
215,0.02923068575489176,0.032143268370773734
216,0.028284281264643194,0.03168693030389344
217,0.02820780178549972,0.03114097038420235
218,0.02767954139080845,0.030982022650721596
219,0.02741125792600334,0.030397566489693596
220,0.027124257362971735,0.030727058694493478
221,0.026810973565246896,0.030635962171888933
222,0.026650674880700862,0.030390604649011683
223,0.02648666001544888,0.030235820200021673
224,0.026164079366485404,0.028586041227709955
225,0.02580437500784443,0.02933319689842259
226,0.025744518223203647,0.02912788120348279
227,0.02528445578967835,0.02868440320215574
228,0.025083138544555645,0.029408633209219794
229,0.02514142225649196,0.028236448946522504
230,0.024764793005643167,0.027913966874887303
231,0.024635403737473718,0.02818142559106757
232,0.02429834616720868,0.028330861477226747
233,0.02385601606759036,0.027788207525523696
234,0.023835442181664647,0.028186876871963827
235,0.023371441541329457,0.02674612611895654
236,0.023403618442811,0.026617417021132097
237,0.023108644902083267,0.02627302699427052
238,0.023036028674752768,0.026115408462540405
239,0.02278310585755052,0.0254844818264246
240,0.022459974632242103,0.026191400909205763
241,0.022104559160792944,0.026856382263869775
242,0.022173800892001945,0.02515868104358272
243,0.021821276479403687,0.026199963557102333
244,0.021586551495686987,0.02557406258746618
245,0.021523236940911347,0.024488803771574322
246,0.021740186695979723,0.02535415288606068
247,0.02108729813978603,0.024383421623852194
248,0.02110452366052525,0.02533506813300092
249,0.02066578230314508,0.024576623424342494
250,0.020557310384281963,0.02478130388914085
251,0.020525243630411156,0.024722181169725046
252,0.02019410426473886,0.024329179897904396
253,0.01998355952046596,0.02462833224818474
254,0.019860044600879263,0.02391434942440289
255,0.01980207514293324,0.02286520516272725
256,0.019695631345177003,0.024149649344929833
257,0.019623004031813798,0.023112711746518206
258,0.01892660437840549,0.022173189353652117
259,0.019095944432344084,0.022610293814867007
260,0.01893120424648286,0.022352638586265284
261,0.018771218992410365,0.02302703536229163
262,0.018757372471680595,0.022676824137750195
263,0.018458507517861784,0.02260080902133046
264,0.018241286565253204,0.022824427589955853
265,0.01815947638435283,0.022020472213625908
266,0.01807474228478609,0.0218995862708586
267,0.017929236464489885,0.021723984536237834
268,0.017659050247772715,0.02146948496924668
269,0.017585619553396555,0.021328245471345215
270,0.01739768464705185,0.0212537890709028
271,0.017265391724717194,0.02145310988786017
272,0.01725727980028107,0.02300882153213024
273,0.017031319271713207,0.021578575075581308
274,0.017207974388332995,0.0212139891596829
275,0.01690589140058522,0.02114095270815419
276,0.016704474599774435,0.020841048984992797
277,0.016663834446639877,0.020862787235073926
278,0.016394270625911724,0.021486678592315536
279,0.016755553243915366,0.01996270460417358
280,0.016499588523551198,0.020573568575811094
281,0.016317251842121603,0.020179577398954367
282,0.016040065161093256,0.019887102835970682
283,0.01552400625403671,0.0203044845881622
284,0.01588936517811665,0.020173699322451905
285,0.015470730470211943,0.018734207967432533
286,0.015338819527884772,0.019553960618994583
287,0.015329459211953774,0.020626260967152876
288,0.015055586802518636,0.019645784459099536
289,0.014939278214451202,0.01881416544045617
290,0.015056886422744326,0.018955411980064903
291,0.014912629904303329,0.01954516063149019
292,0.014666194796945505,0.01907144126868466
293,0.01512506346658495,0.019720193055435653
294,0.01472671073337364,0.018916738901014734
295,0.014452715470213024,0.019043992421158205
